class,method_id,name,param,reason,module,already_spatial
C,358,Rolling Guidance Filter,anim_speed,non-spatial by name,image_pipeline/methods/filters/rolling_guidance.py,False
C,358,Rolling Guidance Filter,time,non-spatial by name,image_pipeline/methods/filters/rolling_guidance.py,False
C,946,Rolling Guidance Filter (Scale-Selective),source,categorical/str,image_pipeline/methods/filters/rolling_guidance_filter.py,False
B,946,Rolling Guidance Filter (Scale-Selective),sigma_start,structural use: float(),image_pipeline/methods/filters/rolling_guidance_filter.py,False
B,946,Rolling Guidance Filter (Scale-Selective),growth,structural use: write_scalars(),image_pipeline/methods/filters/rolling_guidance_filter.py,False
C,946,Rolling Guidance Filter (Scale-Selective),n_steps,non-spatial by name,image_pipeline/methods/filters/rolling_guidance_filter.py,False
B,946,Rolling Guidance Filter (Scale-Selective),edge_softness,"structural use: float(), min()",image_pipeline/methods/filters/rolling_guidance_filter.py,False
B,946,Rolling Guidance Filter (Scale-Selective),eps,"structural use: _guided_coeffs(), write_scalars()",image_pipeline/methods/filters/rolling_guidance_filter.py,False
C,946,Rolling Guidance Filter (Scale-Selective),mode,categorical/str,image_pipeline/methods/filters/rolling_guidance_filter.py,False
A,946,Rolling Guidance Filter (Scale-Selective),amount,2 arithmetic use(s) of `amount`,image_pipeline/methods/filters/rolling_guidance_filter.py,False
C,946,Rolling Guidance Filter (Scale-Selective),anim_mode,categorical/str,image_pipeline/methods/filters/rolling_guidance_filter.py,False
C,946,Rolling Guidance Filter (Scale-Selective),anim_speed,non-spatial by name,image_pipeline/methods/filters/rolling_guidance_filter.py,False
C,946,Rolling Guidance Filter (Scale-Selective),time,non-spatial by name,image_pipeline/methods/filters/rolling_guidance_filter.py,False
C,430,Rolling Shutter,source,categorical/str,image_pipeline/methods/filters/rolling_shutter.py,False
B,430,Rolling Shutter,skew,structural use: min(),image_pipeline/methods/filters/rolling_shutter.py,False
C,430,Rolling Shutter,direction,categorical/str,image_pipeline/methods/filters/rolling_shutter.py,False
B,430,Rolling Shutter,wobble,structural use: min(),image_pipeline/methods/filters/rolling_shutter.py,False
B,430,Rolling Shutter,wobble_freq,"structural use: _warp(), float(), min()",image_pipeline/methods/filters/rolling_shutter.py,False
A,430,Rolling Shutter,noise_amp,1 arithmetic use(s) of `noise_amp`,image_pipeline/methods/filters/rolling_shutter.py,False
B,430,Rolling Shutter,blur_sigma,structural use: int(),image_pipeline/methods/filters/rolling_shutter.py,False
C,430,Rolling Shutter,palette,categorical/str,image_pipeline/methods/filters/rolling_shutter.py,False
C,430,Rolling Shutter,anim_mode,categorical/str,image_pipeline/methods/filters/rolling_shutter.py,False
C,430,Rolling Shutter,anim_speed,non-spatial by name,image_pipeline/methods/filters/rolling_shutter.py,False
C,494,Screen-Space Fluid,source,categorical/str,image_pipeline/methods/filters/screen_fluid.py,False
C,494,Screen-Space Fluid,palette,categorical/str,image_pipeline/methods/filters/screen_fluid.py,False
B,494,Screen-Space Fluid,particles,"structural use: max(), random(), write_scalars()",image_pipeline/methods/filters/screen_fluid.py,False
B,494,Screen-Space Fluid,radius,structural use: write_scalars(),image_pipeline/methods/filters/screen_fluid.py,False
B,494,Screen-Space Fluid,smooth,structural use: write_scalars(),image_pipeline/methods/filters/screen_fluid.py,False
B,494,Screen-Space Fluid,detail,structural use: compare,image_pipeline/methods/filters/screen_fluid.py,False
B,494,Screen-Space Fluid,flow_scale,structural use: _curl_flow(),image_pipeline/methods/filters/screen_fluid.py,False
A,494,Screen-Space Fluid,flow_speed,2 arithmetic use(s) of `flow_speed`,image_pipeline/methods/filters/screen_fluid.py,False
A,494,Screen-Space Fluid,swirl,2 arithmetic use(s) of `swirl`,image_pipeline/methods/filters/screen_fluid.py,False
B,494,Screen-Space Fluid,thickness,structural use: write_scalars(),image_pipeline/methods/filters/screen_fluid.py,False
B,494,Screen-Space Fluid,fresnel,structural use: write_scalars(),image_pipeline/methods/filters/screen_fluid.py,False
A,494,Screen-Space Fluid,specular,already migrated (spatial: True),image_pipeline/methods/filters/screen_fluid.py,True
C,494,Screen-Space Fluid,anim_mode,categorical/str,image_pipeline/methods/filters/screen_fluid.py,False
C,494,Screen-Space Fluid,anim_speed,non-spatial by name,image_pipeline/methods/filters/screen_fluid.py,False
C,334,Seam Carving,source,categorical/str,image_pipeline/methods/filters/seam_carving.py,False
C,334,Seam Carving,operation,categorical/str,image_pipeline/methods/filters/seam_carving.py,False
C,334,Seam Carving,orientation,categorical/str,image_pipeline/methods/filters/seam_carving.py,False
C,334,Seam Carving,energy,categorical/str,image_pipeline/methods/filters/seam_carving.py,False
B,334,Seam Carving,seams,structural use: min(),image_pipeline/methods/filters/seam_carving.py,False
A,334,Seam Carving,noise_amp,1 arithmetic use(s) of `noise_amp`,image_pipeline/methods/filters/seam_carving.py,False
B,334,Seam Carving,blur_sigma,structural use: gaussian_filter(),image_pipeline/methods/filters/seam_carving.py,False
C,334,Seam Carving,palette,categorical/str,image_pipeline/methods/filters/seam_carving.py,False
C,450,Coherence Shock Filter,source,categorical/str,image_pipeline/methods/filters/shock_filter.py,False
C,450,Coherence Shock Filter,iterations,non-spatial by name,image_pipeline/methods/filters/shock_filter.py,False
C,450,Coherence Shock Filter,dt,non-spatial by name,image_pipeline/methods/filters/shock_filter.py,False
B,450,Coherence Shock Filter,sigma,structural use: _gblur(),image_pipeline/methods/filters/shock_filter.py,False
B,450,Coherence Shock Filter,rho,structural use: _gblur(),image_pipeline/methods/filters/shock_filter.py,False
B,450,Coherence Shock Filter,coherence,structural use: compare,image_pipeline/methods/filters/shock_filter.py,False
A,450,Coherence Shock Filter,noise_amp,3 arithmetic use(s) of `noise_amp`,image_pipeline/methods/filters/shock_filter.py,False
B,450,Coherence Shock Filter,blur_sigma,structural use: _gblur(),image_pipeline/methods/filters/shock_filter.py,False
C,450,Coherence Shock Filter,palette,categorical/str,image_pipeline/methods/filters/shock_filter.py,False
C,450,Coherence Shock Filter,anim_mode,categorical/str,image_pipeline/methods/filters/shock_filter.py,False
C,450,Coherence Shock Filter,anim_speed,non-spatial by name,image_pipeline/methods/filters/shock_filter.py,False
C,450,Coherence Shock Filter,time,non-spatial by name,image_pipeline/methods/filters/shock_filter.py,False
C,357,Side Window Filter,source,categorical/str,image_pipeline/methods/filters/side_window_filter.py,False
B,357,Side Window Filter,radius,"structural use: float(), side_window_filter()",image_pipeline/methods/filters/side_window_filter.py,False
B,357,Side Window Filter,blend,structural use: float(),image_pipeline/methods/filters/side_window_filter.py,False
C,357,Side Window Filter,anim_mode,categorical/str,image_pipeline/methods/filters/side_window_filter.py,False
C,357,Side Window Filter,anim_speed,non-spatial by name,image_pipeline/methods/filters/side_window_filter.py,False
C,357,Side Window Filter,time,non-spatial by name,image_pipeline/methods/filters/side_window_filter.py,False
C,930,Skeletonize,source,categorical/str,image_pipeline/methods/filters/skeletonize.py,False
B,930,Skeletonize,threshold,"structural use: compare, float(), min()",image_pipeline/methods/filters/skeletonize.py,False
C,930,Skeletonize,invert,bool,image_pipeline/methods/filters/skeletonize.py,False
B,930,Skeletonize,smooth,"structural use: compare, gaussian_filter(), min()",image_pipeline/methods/filters/skeletonize.py,False
B,930,Skeletonize,max_iter,structural use: min(),image_pipeline/methods/filters/skeletonize.py,False
B,930,Skeletonize,prune,"structural use: _prune(), float(), min()",image_pipeline/methods/filters/skeletonize.py,False
C,930,Skeletonize,color_mode,categorical/str,image_pipeline/methods/filters/skeletonize.py,False
C,930,Skeletonize,paper,categorical/str,image_pipeline/methods/filters/skeletonize.py,False
C,930,Skeletonize,ink,categorical/str,image_pipeline/methods/filters/skeletonize.py,False
A,930,Skeletonize,noise_amp,1 arithmetic use(s) of `noise_amp`,image_pipeline/methods/filters/skeletonize.py,False
B,930,Skeletonize,blur_sigma,structural use: int(),image_pipeline/methods/filters/skeletonize.py,False
C,930,Skeletonize,palette,categorical/str,image_pipeline/methods/filters/skeletonize.py,False
C,930,Skeletonize,anim_mode,categorical/str,image_pipeline/methods/filters/skeletonize.py,False
C,930,Skeletonize,anim_speed,non-spatial by name,image_pipeline/methods/filters/skeletonize.py,False
C,930,Skeletonize,time,non-spatial by name,image_pipeline/methods/filters/skeletonize.py,False
C,57,Slit Scan,slit_type,categorical/str,image_pipeline/methods/filters/slitscan.py,False
C,57,Slit Scan,source,categorical/str,image_pipeline/methods/filters/slitscan.py,False
C,57,Slit Scan,waveform,categorical/str,image_pipeline/methods/filters/slitscan.py,False
B,57,Slit Scan,amplitude,structural use: float(),image_pipeline/methods/filters/slitscan.py,False
B,57,Slit Scan,frequency,structural use: get_wave(),image_pipeline/methods/filters/slitscan.py,False
A,57,Slit Scan,noise_amp,1 arithmetic use(s) of `noise_amp`,image_pipeline/methods/filters/slitscan.py,False
B,57,Slit Scan,blur_sigma,structural use: GaussianBlur(),image_pipeline/methods/filters/slitscan.py,False
C,57,Slit Scan,style,categorical/str,image_pipeline/methods/filters/slitscan.py,False
C,57,Slit Scan,color_mode,categorical/str,image_pipeline/methods/filters/slitscan.py,False
C,57,Slit Scan,palette_name,categorical/str,image_pipeline/methods/filters/slitscan.py,False
A,57,Slit Scan,tint_r,already migrated (spatial: True),image_pipeline/methods/filters/slitscan.py,True
A,57,Slit Scan,tint_g,already migrated (spatial: True),image_pipeline/methods/filters/slitscan.py,True
A,57,Slit Scan,tint_b,already migrated (spatial: True),image_pipeline/methods/filters/slitscan.py,True
A,57,Slit Scan,feedback_decay,4 arithmetic use(s) of `feedback_decay`,image_pipeline/methods/filters/slitscan.py,False
C,57,Slit Scan,anim_mode,categorical/str,image_pipeline/methods/filters/slitscan.py,False
C,57,Slit Scan,anim_speed,non-spatial by name,image_pipeline/methods/filters/slitscan.py,False
C,989,SMAA Antialiasing,source,categorical/str,image_pipeline/methods/filters/smaa.py,False
B,989,SMAA Antialiasing,threshold,"structural use: _smaa_blend(), float()",image_pipeline/methods/filters/smaa.py,False
B,989,SMAA Antialiasing,search_steps,"structural use: _smaa_blend(), float(), min()",image_pipeline/methods/filters/smaa.py,False
B,989,SMAA Antialiasing,jitter_amt,structural use: compare,image_pipeline/methods/filters/smaa.py,False
B,989,SMAA Antialiasing,contrast,structural use: float(),image_pipeline/methods/filters/smaa.py,False
C,989,SMAA Antialiasing,palette,categorical/str,image_pipeline/methods/filters/smaa.py,False
C,989,SMAA Antialiasing,time,non-spatial by name,image_pipeline/methods/filters/smaa.py,False
C,989,SMAA Antialiasing,anim_mode,categorical/str,image_pipeline/methods/filters/smaa.py,False
C,989,SMAA Antialiasing,anim_speed,non-spatial by name,image_pipeline/methods/filters/smaa.py,False
C,988,Weighted Voronoi Stippling (Halftone),source,categorical/str,image_pipeline/methods/filters/stippling.py,False
B,988,Weighted Voronoi Stippling (Halftone),n_points,"structural use: choice(), float(), min()",image_pipeline/methods/filters/stippling.py,False
C,988,Weighted Voronoi Stippling (Halftone),iterations,non-spatial by name,image_pipeline/methods/filters/stippling.py,False
C,988,Weighted Voronoi Stippling (Halftone),density_mode,categorical/str,image_pipeline/methods/filters/stippling.py,False
B,988,Weighted Voronoi Stippling (Halftone),contrast,"structural use: _weight_map(), min()",image_pipeline/methods/filters/stippling.py,False
B,988,Weighted Voronoi Stippling (Halftone),dot_scale,"structural use: _render(), min()",image_pipeline/methods/filters/stippling.py,False
B,988,Weighted Voronoi Stippling (Halftone),dot_gain,"structural use: _render(), min()",image_pipeline/methods/filters/stippling.py,False
C,438,Subsurface Scatter (SSSS),source,categorical/str,image_pipeline/methods/filters/subsurface.py,False
B,438,Subsurface Scatter (SSSS),radius,"structural use: _ssss_blur(), float(), min()",image_pipeline/methods/filters/subsurface.py,False
B,438,Subsurface Scatter (SSSS),samples,"structural use: _ssss_blur(), float(), min()",image_pipeline/methods/filters/subsurface.py,False
B,438,Subsurface Scatter (SSSS),falloff,"structural use: _ssss_blur(), float(), min()",image_pipeline/methods/filters/subsurface.py,False
B,438,Subsurface Scatter (SSSS),strength,"structural use: float(), min()",image_pipeline/methods/filters/subsurface.py,False
C,438,Subsurface Scatter (SSSS),tint,categorical/str,image_pipeline/methods/filters/subsurface.py,False
B,438,Subsurface Scatter (SSSS),noise_amp,structural use: _source(),image_pipeline/methods/filters/subsurface.py,False
B,438,Subsurface Scatter (SSSS),blur_sigma,structural use: _source(),image_pipeline/methods/filters/subsurface.py,False
C,438,Subsurface Scatter (SSSS),palette,categorical/str,image_pipeline/methods/filters/subsurface.py,False
C,438,Subsurface Scatter (SSSS),anim_mode,categorical/str,image_pipeline/methods/filters/subsurface.py,False
C,438,Subsurface Scatter (SSSS),anim_speed,non-spatial by name,image_pipeline/methods/filters/subsurface.py,False
C,438,Subsurface Scatter (SSSS),time,non-spatial by name,image_pipeline/methods/filters/subsurface.py,False
C,74,Swirl Displacement,displacement,categorical/str,image_pipeline/methods/filters/swirl.py,False
C,74,Swirl Displacement,source,categorical/str,image_pipeline/methods/filters/swirl.py,False
C,74,Swirl Displacement,colormode,categorical/str,image_pipeline/methods/filters/swirl.py,False
C,74,Swirl Displacement,palette,categorical/str,image_pipeline/methods/filters/swirl.py,False
A,74,Swirl Displacement,strength,already migrated (spatial: True),image_pipeline/methods/filters/swirl.py,True
B,74,Swirl Displacement,blur_sigma,structural use: GaussianBlur(),image_pipeline/methods/filters/swirl.py,False
A,74,Swirl Displacement,noise_amp,2 arithmetic use(s) of `noise_amp`,image_pipeline/methods/filters/swirl.py,False
A,74,Swirl Displacement,frequency,3 arithmetic use(s) of `freq`,image_pipeline/methods/filters/swirl.py,False
